source_name,destination_name,r_agent,r_carac,r_causatif,r_conseq,r_has_part,r_holo,r_instr,r_isa,r_lieu,r_patient
heure,journée,0,0,0,0,0,1,0,0,0,0
attendrir,bébé,1,0,0,0,0,0,0,0,0,0
moto-cross,course,0,0,0,0,0,0,0,1,0,0
épaule,viande,0,0,0,0,0,0,0,1,0,0
ferme,bâtiment,0,0,0,0,1,0,0,1,0,0
gerbille,chordé,0,0,0,0,0,0,0,1,0,0
climat,télévision,0,0,0,0,0,0,0,0,1,0
chemin,petit,0,1,0,0,0,0,0,0,0,0
plaquer,époux,1,0,0,0,0,0,0,0,0,0
poil,frisé,0,1,0,0,0,0,0,0,0,0
cultiver,soc,0,0,0,0,0,0,1,0,0,0
frein,autocar,0,0,0,0,0,1,0,0,0,0
schtroumpfette,imaginaire,0,1,0,0,0,0,0,0,0,0
Cognac,Poitou-Charentes,0,0,0,0,0,0,0,0,1,0
médecine,générale,0,1,0,0,0,0,0,0,0,0
rouge,sang,0,0,0,0,0,0,0,0,1,0
tromper,chaland,0,0,0,0,0,0,0,0,0,1
désinfecter,femme,1,0,0,0,0,0,0,0,0,0
jurer,fidélité,0,0,0,0,0,0,0,0,0,1
filariose,vomissements,0,0,0,1,0,0,0,0,0,0
basketteur,mauvais,0,1,0,0,0,0,0,0,0,0
actinium,atome,0,0,0,0,0,0,0,1,0,0
combattre,fusil,0,0,0,0,0,0,1,0,0,0
vacances,printemps,0,0,1,0,0,0,0,0,0,0
Géographie,fac,0,0,0,0,0,0,0,0,1,0
tonneau,récipient,0,0,0,0,0,0,0,1,0,0
acheter,facture,0,0,0,1,0,0,0,0,0,0
viol,pulsion,0,0,1,0,0,0,0,0,0,0
viol,provocation,0,0,1,0,0,0,0,0,0,0
Twitter,outil,0,0,0,0,0,0,0,1,0,0
boulevard,agglomération,0,0,0,0,0,0,0,0,1,0
panda,oreille,0,0,0,0,1,0,0,0,0,0
légionnaire,animal,0,0,0,0,0,0,0,1,0,0
latex,sexe,0,0,0,0,0,0,0,0,1,0
chevet,chambre,0,0,0,0,0,0,0,1,1,0
échec,cavalier,0,0,0,0,1,0,0,0,0,0
unijambiste,ADN,0,0,0,0,1,0,0,0,0,0
Isère,fleuve,0,0,0,0,0,0,0,1,0,0
tunnel,voute,0,0,0,0,1,0,0,0,0,0
destitution,destituer,0,0,0,0,0,0,0,0,0,0
mammifères,savane,0,0,0,0,0,0,0,0,1,0
chanson,chute,0,0,0,0,1,0,0,0,0,0
lieu,poisson,0,0,0,0,0,0,0,1,0,0
impie,yeux,0,0,0,0,1,0,0,0,0,0
obésité,suralimentation,0,0,1,0,0,0,0,0,0,0
crever,doigt,0,0,0,0,0,0,1,0,0,0
mobylette,deux-roues,0,0,0,0,0,0,0,1,0,0
copule,verbe,0,0,0,0,0,0,0,1,0,0
cannibale,université,0,0,0,0,0,0,0,0,1,0
taureau,corne,0,0,0,0,1,0,0,0,0,0
Zeus,divinité,0,0,0,0,0,0,0,1,0,0
action,maison,0,0,0,0,0,0,0,0,1,0
Saint-Martin,France,0,0,0,0,0,0,0,0,1,0
articulation,jambe,0,0,0,0,0,1,0,0,0,0
veste,légère,0,1,0,0,0,0,0,0,0,0
Maryland,État,0,0,0,0,0,0,0,1,0,0
vote,suffrage,0,0,0,0,0,1,0,0,0,0
corps,humain,0,0,0,0,0,1,0,0,0,0
rentrer,individu,1,0,0,0,0,0,0,0,0,0
professeur,savant,0,1,0,0,0,0,0,0,0,0
crayon,veste,0,0,0,0,0,0,0,0,1,0
type,magasin,0,0,0,0,0,0,0,0,1,0
hachette,hache,0,0,0,0,0,0,0,1,0,0
Michel-Ange,personne,0,0,0,0,0,0,0,1,0,0
coopérative,lieu,0,0,0,0,0,0,0,1,0,0
ambulance,conducteur,0,0,0,0,1,0,0,0,0,0
délégué,individu,0,0,0,0,0,0,0,1,0,0
marionnette,fabriquer,0,0,0,0,0,0,0,0,0,0
fumer,individu,1,0,0,0,0,0,0,0,0,0
reflet,brun,0,1,0,0,0,0,0,0,0,0
foie,corps,0,0,0,0,0,1,0,0,1,0
poignarder,femme,1,0,0,0,0,0,0,0,0,1
voir,médecin,0,0,0,0,0,0,0,0,0,1
gastro-entérite,inflammation,0,0,0,0,0,0,0,1,0,0
paquet-cadeau,cadeau,0,0,0,0,1,0,0,0,0,0
Chéloniens,terrarium,0,0,0,0,0,0,0,0,1,0
poinçonneur,trouer,0,0,0,0,0,0,0,0,0,0
écarter,bras,0,0,0,0,0,0,1,0,0,1
poils,touffe,0,0,0,0,0,1,0,0,0,0
algorithme,faux,0,1,0,0,0,0,0,0,0,0
cheik,homme,0,0,0,0,0,0,0,1,0,0
douleur,sensation,0,0,0,0,0,0,0,1,0,0
panthère,animal,0,0,0,0,0,1,0,1,0,0
tasse,thé,0,0,0,1,0,1,0,0,0,0
laine,tissu,0,0,0,0,0,0,0,1,0,0
bousculade,panique,0,0,1,1,0,0,0,0,0,0
Médecine,soigner,0,0,1,0,0,0,0,0,0,0
Saint-Laurent,commune,0,0,0,0,0,0,0,1,0,0
articulation,muscle,0,0,0,0,1,0,0,0,0,0
oiseleur,personne,0,0,0,0,0,0,0,1,0,0
personnaliser,cartable,0,0,0,0,0,0,0,0,0,1
fraiser,bois,0,0,0,0,0,0,0,0,0,1
professeur,amphithéâtre,0,0,0,0,0,1,0,0,0,0
PACA,amniote,0,0,0,0,0,0,0,1,0,0
sud,Espagne,0,0,0,0,0,0,0,0,1,0
steak,boucherie,0,0,0,0,0,1,0,0,1,0
fesses,Lara,0,0,0,0,0,1,0,0,0,0
concubine,chambre,0,0,0,0,0,0,0,0,1,0
étude,apprentissage,0,0,0,0,1,0,0,0,0,0
maître,masochisme,0,0,1,0,0,0,0,0,0,0
ani,oiseau,0,0,0,0,0,0,0,1,0,0
cultiver,gens,1,0,0,0,0,0,0,0,0,0
percer,punaise,1,0,0,0,0,0,0,0,0,0
fesses,Cassandre,0,0,0,0,0,1,0,0,0,0
Amadeus,humain,0,0,0,0,0,0,0,1,0,0
carte,encre,0,0,0,0,1,0,0,0,0,0
macaque,amniote,0,0,0,0,0,0,0,1,0,0
os,croissance,0,0,1,0,0,0,0,0,0,0
lieu,privé,0,1,0,0,0,0,0,0,0,0
pacanier,eucaryote,0,0,0,0,0,0,0,1,0,0
décortiquer,tronc,0,0,0,0,0,0,0,0,0,1
daurade,blanc,0,1,0,0,0,0,0,0,0,0
atteindre,véhicule,1,0,0,0,0,0,0,0,0,0
Cérès,divinité,0,0,0,0,0,0,0,1,0,0
amoureux,individu,0,0,0,0,0,0,0,1,0,0
jaloux,cocufier,0,0,0,0,0,0,0,0,0,0
compartiment,siège,0,0,0,0,1,0,0,0,0,0
YHWH,puissant,0,1,0,0,0,0,0,0,0,0
préservatif,neuf,0,1,0,0,0,0,0,0,0,0
foule,soldes,0,0,1,0,0,0,0,0,0,0
obliger,pousser,0,0,0,0,0,0,1,0,0,0
ankylostome,ver,0,0,0,0,0,0,0,1,0,0
domestique,majordome,0,0,0,0,0,0,0,1,0,0
sang,ACM,0,0,0,0,0,0,0,0,1,0
déraisonner,taré,1,0,0,0,0,0,0,0,0,0
Juliette,chanteuse,0,0,0,0,0,0,0,1,0,0
banane,régime,0,0,0,0,0,1,0,0,1,0
instrument,musique,0,0,1,0,0,0,0,1,0,0
discussion,philosophique,0,1,0,0,0,0,0,0,0,0
comprendre,texte,0,0,0,0,0,0,0,0,0,1
bulldozer,appareil,0,0,0,0,0,0,0,1,0,0
émouvoir,drame,1,0,0,0,0,0,0,0,0,0
enseigner,craie,0,0,0,0,0,0,1,0,0,0
carburateur,métal,0,0,0,0,1,0,0,0,0,0
partition,lieu,0,0,0,0,0,0,0,1,0,0
cheveux,voleuse,0,0,0,0,0,1,0,0,0,0
argent,valeur,0,0,0,0,0,1,0,0,0,0
dératiseur,personne,0,0,0,0,0,0,0,1,0,0
odorat,nul,0,1,0,0,0,0,0,0,0,0
cadavre,terre,0,0,0,0,0,0,0,0,1,0
inégalité,favoriser,0,0,0,0,0,0,0,0,0,0
enjoliver,femme,1,0,0,0,0,0,0,0,0,1
monnaie,main,0,0,0,0,0,0,0,0,1,0
marchander,commerçant,1,0,0,0,0,0,0,0,0,0
glucose,sirop,0,0,0,0,0,1,0,0,0,0
enfant,tête,0,0,0,0,1,0,0,0,0,0
amorcer,bombe,0,0,0,0,0,0,0,0,0,1
vipère,ovovivipare,0,1,0,0,0,0,0,0,0,0
kiang,animal,0,0,0,0,0,0,0,1,0,0
orthodoxie,christianisme,0,0,0,0,0,0,0,1,0,0
jurer,charretier,1,0,0,0,0,0,0,0,0,0
Nikita,prénom,0,0,0,0,0,0,0,1,0,0
rire,spontané,0,1,0,0,0,0,0,0,0,0
étrangler,mari,0,0,0,0,0,0,0,0,0,1
orage,terre,0,0,0,0,0,0,0,0,1,0
raconter,vie,0,0,0,0,0,0,0,0,0,1
margay,mammifère,0,0,0,0,0,0,0,1,0,0
bombe,guerre,0,0,1,0,0,0,0,0,0,0
signe,extérieur,0,1,0,0,0,0,0,0,0,0
jeux,pièce,0,0,0,0,1,0,0,0,0,0
hurler,souffrance,0,0,1,0,0,0,0,0,0,0
ligne,journal,0,0,0,0,0,0,0,0,1,0
Concorde,aéronef,0,0,0,0,0,0,0,1,0,0
demi-mondaine,personne,0,0,0,0,0,0,0,1,0,0
Beauvoir,Île-de-France,0,0,0,0,0,1,0,0,1,0
Mercedes,véhicule,0,0,0,0,0,0,0,1,0,0
obliger,supérieur,1,0,0,0,0,0,0,0,0,0
bibelot,étagère,0,0,0,0,0,0,0,0,1,0
quatre,trois,0,0,1,0,1,0,0,0,0,0
concubine,bordel,0,0,0,0,0,0,0,0,1,0
absent,retard,0,0,1,0,0,0,0,0,0,0
lérot,nature,0,0,0,0,0,0,0,0,1,0
cobra,reptile,0,0,0,0,0,0,0,1,0,0
gaucher,visage,0,0,0,0,1,0,0,0,0,0
rizotto,coriandre,0,0,0,0,1,0,0,0,0,0
église,banc,0,0,0,0,1,0,0,0,0,0
lézard,vertébré,0,0,0,0,0,0,0,1,0,0
Gustave,humain,0,0,0,0,0,0,0,1,0,0
cheville,talus,0,0,0,0,1,0,0,0,0,0
crêpes,bouche,0,0,0,0,0,0,0,0,1,0
tenir,homme,1,0,0,0,0,0,0,0,0,0
Evian,entreprise,0,0,0,0,0,0,0,1,0,0
canard,laqué,0,1,0,0,0,0,0,0,0,0
escalade,Sport,0,0,0,0,0,0,0,1,0,0
samedi,fête,0,0,0,1,0,0,0,0,0,0
aimer,désirer,0,0,0,1,0,0,0,0,0,0
communication,longue,0,1,0,0,0,0,0,0,0,0
répéter,phrase,0,0,0,0,0,0,0,0,0,1
cochenille,parasite,0,0,0,0,0,0,0,1,0,0
galoper,courir,0,0,0,0,0,0,0,1,0,0
entreprise,industrie,0,0,0,0,0,1,0,0,0,0
aigle,bec,0,0,0,0,1,0,0,0,0,0
retracer,conteur,1,0,0,0,0,0,0,0,0,0
épave,ADN,0,0,0,0,1,0,0,0,0,0
salamandre,chordé,0,0,0,0,0,0,0,1,0,0
tuer,enfant,1,0,0,0,0,0,0,0,0,1
Hasbro,entreprise,0,0,0,0,0,0,0,1,0,0
accorder,musicien,1,0,0,0,0,0,0,0,0,0
religion,insidieuse,0,1,0,0,0,0,0,0,0,0
mytiliculteur,personne,0,0,0,0,0,0,0,1,0,0
domino,jeu,0,0,0,0,0,0,0,1,0,0
vieillard,humain,0,0,0,0,0,0,0,1,0,0
engendrer,auteur,1,0,0,0,0,0,0,0,0,0
plastique,brillant,0,1,0,0,0,0,0,0,0,0
narval,animal,0,0,0,0,0,0,0,1,0,0
mordiller,os,0,0,0,0,0,0,0,0,0,1
foetus,congélateur,0,0,0,0,0,0,0,0,1,0
lobe,foie,0,0,0,0,0,1,0,0,0,0
dessous,armoire,0,0,0,0,0,0,0,0,1,0
canard,boiteux,0,1,0,0,0,0,0,0,0,0
gamay,cépage,0,0,0,0,0,0,0,1,0,0
gaufrer,décoration,0,0,0,0,0,0,0,0,0,1
condor,bilatérien,0,0,0,0,0,0,0,1,0,0
boire,coca,0,0,0,0,0,0,0,0,0,1
trains,wagons,0,0,0,0,1,0,0,0,0,0
Arménie,pays,0,0,0,0,0,0,0,1,0,0
talon,homme,0,0,0,0,0,1,0,0,0,0
pétomane,cou,0,0,0,0,1,0,0,0,0,0
réconcilier,ennemi,1,0,0,0,0,0,0,0,0,1
couleuvre,reptilien,0,1,0,0,0,0,0,0,0,0
Tournesol,Tintin,0,0,1,0,0,0,0,0,0,0
tibia,chéloniens,0,0,0,0,0,1,0,0,0,0
passagers,pied,0,0,0,0,1,0,0,0,0,0
fer,forge,0,0,0,0,0,0,0,0,1,0
Polonais,habitant,0,0,0,0,0,0,0,1,0,0
brûlure,infectée,0,1,0,0,0,0,0,0,0,0
Chirac,personne,0,0,0,0,0,0,0,1,0,0
combler,ouvrier,1,0,0,0,0,0,0,0,0,0
joue,animal,0,0,0,0,0,1,0,0,0,0
ventricule,poitrine,0,0,0,0,0,1,0,0,0,0
oiseau,parlant,0,1,0,0,0,0,0,0,0,0
anguille,glissante,0,1,0,0,0,0,0,0,0,0
ville,zone,0,0,0,0,0,1,0,1,1,0
vitrine,bijouterie,0,0,0,0,0,1,0,0,0,0
autoroute,voies,0,0,0,0,0,1,0,0,0,0
barmaid,fesses,0,0,0,0,1,0,0,0,0,0
procureur,religieux,0,0,0,0,0,0,0,1,0,0
capitaine,animal,0,0,0,0,0,0,0,1,0,0
auto,route,0,0,0,0,0,0,0,0,1,0
simulateur,individu,0,0,0,0,0,0,0,1,0,0
découpler,femme,1,0,0,0,0,0,0,0,0,0
confiteor,prière,0,0,0,0,0,0,0,1,0,0
armure,casque,0,0,0,0,1,0,0,0,0,0
photo,grande,0,1,0,0,0,0,0,0,0,0
tiers-monde,histoire,0,0,0,0,0,0,0,1,0,0
épi,tige,0,0,0,0,0,1,0,0,0,0
sweat,laine,0,0,0,0,1,0,0,0,0,0
cercle,association,0,0,0,0,0,0,0,1,0,0
Canon,oeuvre,0,0,0,0,0,0,0,1,0,0
nord,boussole,0,0,1,0,0,0,0,0,1,0
mathématiques,théorème,0,0,0,0,1,0,0,0,0,0
créer,entreprise,0,0,0,0,0,0,0,0,0,1
nolife,personne,0,0,0,0,0,0,0,1,0,0
mouchard,aéronef,0,0,0,0,0,0,0,1,0,0
Marine,humain,0,0,0,0,0,0,0,1,0,0
enregistrer,policier,1,0,0,0,0,0,0,0,0,0
ciel,bleu,0,1,0,0,1,0,0,1,0,0
saint-bernard,chien,0,0,0,0,0,0,0,1,0,0
auteur,bibliothèque,0,0,0,0,0,0,0,0,1,0
villégiateur,personne,0,0,0,0,0,0,0,1,0,0
chapardeur,individu,0,0,0,0,0,0,0,1,0,0
foot,course,0,1,0,0,0,0,0,0,0,0
dèche,alcoolisme,0,0,1,0,0,0,0,0,0,0
commune,rue,0,0,0,0,1,0,0,0,0,0
grand-mère,aïeule,0,0,0,0,0,0,0,1,0,0
plonger,bébé,0,0,0,0,0,0,0,0,0,1
rapière,coquille,0,0,0,0,1,0,0,0,0,0
sar,chordé,0,0,0,0,0,0,0,1,0,0
décor,bibelot,0,0,0,0,1,0,0,0,0,0
piste,ligne,0,0,0,0,1,0,0,0,0,0
navigateur,personne,0,0,0,0,0,0,0,1,0,0
gazon,jeune,0,1,0,0,0,0,0,0,0,0
mâcher,enfant,1,0,0,0,0,0,0,0,0,0
méthadone,narcotique,0,0,0,0,0,0,0,1,0,0
attaquer,homme,1,0,0,0,0,0,0,0,0,1
tousser,expectoration,0,0,0,1,0,0,0,0,0,0
rugby,professionnel,0,1,0,0,0,0,0,0,0,0
forteresse,défense,0,0,0,0,0,1,0,0,0,0
duvet,ventre,0,0,0,0,0,0,0,0,1,0
pro,port,0,0,0,0,0,0,0,0,1,0
poisson,torrent,0,0,0,0,0,0,0,0,1,0
vapeur,humide,0,1,0,0,0,0,0,0,0,0
tableau,classe,0,0,0,0,0,0,0,0,1,0
julienne,végétal,0,0,0,0,0,0,0,1,0,0
port,lieu,0,0,0,0,0,0,0,1,0,0
fleur,cimetière,0,0,0,0,0,0,0,0,1,0
mal,corps,0,0,0,0,0,0,0,0,1,0
queue,vipère,0,0,0,0,0,1,0,0,0,0
manipuler,manipulateur,1,0,0,0,0,0,0,0,0,0
conséquence,fait,0,0,1,0,0,0,0,0,0,0
capot,moteur,0,0,0,0,0,1,0,0,0,0
tendresse,qualité,0,0,0,0,0,0,0,1,0,0
pinceau,peinture,0,0,1,0,0,0,0,0,1,0
abeille,bête,0,0,0,0,0,0,0,1,0,0
balle,sphère,0,0,0,0,0,0,0,1,0,0
Égyptien,coeur,0,0,0,0,1,0,0,0,0,0
humilier,mari,0,0,0,0,0,0,0,0,0,1
mains,poche,0,0,0,0,0,0,0,0,1,0
bavette,bon,0,1,0,0,0,0,0,0,0,0
animal,racé,0,1,0,0,0,0,0,0,0,0
bigotte,pratiquer,0,0,0,0,0,0,0,0,0,0
univers,planète,0,0,0,0,1,0,0,0,1,0
trou,terre,0,0,0,0,0,1,0,0,0,0
éjaculation,rétrograde,0,1,0,0,0,0,0,0,0,0
but,lointain,0,1,0,0,0,0,0,0,0,0
mélanger,gens,0,0,0,0,0,0,0,0,0,1
ADN,Turenne,0,0,0,0,0,0,0,0,1,0
danse,contemporaine,0,1,0,0,0,0,0,0,0,0
maxillaire,tête,0,0,0,0,0,1,0,0,0,0
rein,organe,0,0,0,0,0,0,0,1,0,0
picrate,substance,0,0,0,0,0,0,0,1,0,0
bâiller,public,1,0,0,0,0,0,0,0,0,0
procès,plaidoirie,0,0,0,0,1,0,0,0,0,0
conquérir,domination,0,0,0,1,0,0,0,0,0,0
désigner,main,0,0,0,0,0,0,1,0,0,0
mitrailleuse,canon,0,0,0,0,1,0,0,0,0,0
paquebot,neuf,0,1,0,0,0,0,0,0,0,0
autoriser,parent,1,0,0,0,0,0,0,0,0,0
ressemelage,gratuit,0,1,0,0,0,0,0,0,0,0
rivière,propre,0,1,0,0,0,0,0,0,0,0
satellite,ciel,0,0,0,0,0,0,0,0,1,0
matin,temps,0,0,0,0,0,1,0,0,0,0
coeur,optimiste,0,0,0,0,0,1,0,0,0,0
Meccano,jeu,0,0,0,0,0,0,0,1,0,0
grenouille,métazoaire,0,0,0,0,0,0,0,1,0,0
étudiant,faculté,0,0,0,0,0,0,0,0,1,0
coccyx,vascularisation,0,0,0,0,1,0,0,0,0,0
couteau,eucaryote,0,0,0,0,0,0,0,1,0,0
mistral,Avignon,0,0,0,0,0,0,0,0,1,0
raccourcir,couturier,1,0,0,0,0,0,0,0,0,0
dermatose,sérieux,0,1,0,0,0,0,0,0,0,0
hôtel,Paris,0,0,0,0,0,0,0,0,1,0
entraver,individu,1,0,0,0,0,0,0,0,0,1
cuisse,rasée,0,1,0,0,0,0,0,0,0,0
musicien,don,0,0,1,0,0,0,0,0,0,0
w,consonne,0,0,0,0,0,0,0,1,0,0
veilleuse,individu,0,0,0,0,0,0,0,1,0,0
capter,appareil,1,0,0,0,0,0,0,0,0,0
reposer,gisant,1,0,0,0,0,0,0,0,0,0
Vincennes,Île-de-France,0,0,0,0,0,1,0,0,1,0
insecte,ailes,0,0,0,0,1,0,0,0,0,0
bal,discothèque,0,0,0,0,0,0,0,0,1,0
saigner,homme,1,0,0,0,0,0,0,0,0,1
colibri,bec,0,0,0,0,1,0,0,0,0,0
verveine,plante,0,0,0,0,0,0,0,1,0,0
Septembre,rentrée,0,0,0,1,0,0,0,0,0,0
ausculter,enfant,0,0,0,0,0,0,0,0,0,1
aciérie,usine,0,0,0,0,0,0,0,1,0,0
commune,Terre,0,0,0,0,0,0,0,0,1,0
apprendre,prof,1,0,0,0,0,0,0,0,0,0
étendre,personne,1,0,0,0,0,0,0,0,0,0
tricher,sportif,1,0,0,0,0,0,0,0,0,0
sébum,créer,0,0,0,0,0,0,0,0,0,0
Céline,prénom,0,0,0,0,0,0,0,1,0,0
bursite,genou,0,0,0,0,0,0,0,0,1,0
église,campagne,0,0,0,0,0,0,0,0,1,0
guitare,tête,0,0,0,0,1,0,0,0,0,0
pharmacie,ville,0,0,0,0,0,0,0,0,1,0
indigestion,fête,0,0,1,0,0,0,0,0,0,0
sauter,franchir,0,0,0,1,0,0,0,0,0,0
arbre,vert,0,1,0,0,0,0,0,0,0,0
plage,étang,0,0,0,0,0,0,0,0,1,0
commode,appartement,0,0,0,0,0,1,0,0,0,0
voler,envie,0,0,1,0,0,0,0,0,0,0
imaginaire,lieu,0,0,0,0,0,0,0,1,0,0
photosynthèse,processus,0,0,0,0,0,0,0,1,0,0
dévorer,carnivore,1,0,0,0,0,0,0,0,0,0
corne,pointe,0,0,0,0,1,0,0,0,0,0
pastis,verre,0,0,0,0,0,0,0,1,1,0
Alger,être,0,0,0,0,0,0,0,1,0,0
resto,ville,0,0,0,0,0,1,0,0,1,0
cognée,instrument,0,0,0,0,0,0,0,1,0,0
agacer,mère,0,0,0,0,0,0,0,0,0,1
capriné,tétrapode,0,0,0,0,0,0,0,1,0,0
prier,garçon,1,0,0,0,0,0,0,0,0,0
hot-dog,froid,0,1,0,0,0,0,0,0,0,0
méningiome,sphénoïde,0,0,0,0,0,0,0,0,1,0
fabuliste,auteur,0,0,0,0,0,0,0,1,0,0
mains,corps,0,0,1,0,0,1,0,0,1,0
livre,auteur,0,0,0,1,1,0,0,0,0,0
violence,meurtre,0,0,0,1,0,0,0,0,0,0
grive,vertébré,0,0,0,0,0,0,0,1,0,0
Asnières-sur-Seine,France,0,0,0,0,0,1,0,0,1,0
merlan,poissonnerie,0,0,0,0,0,0,0,0,1,0
triticale,racine,0,0,0,0,1,0,0,0,0,0
annuler,homme,1,0,0,0,0,0,0,0,0,0
zénith,lieu,0,0,0,0,0,0,0,1,0,0
hure,département,0,0,0,0,0,1,0,0,0,0
vertèbre,dipneuste,0,0,0,0,0,1,0,0,0,0
porte,synagogue,0,0,0,0,0,0,0,0,1,0
chaise,salle,0,0,0,0,0,0,0,0,1,0
Peau-Rouge,agile,0,1,0,0,0,0,0,0,0,0
pneumatique,pneu,0,0,0,0,1,0,0,0,0,0
écoulement,drain,0,0,1,0,0,0,0,0,0,0
chaise,cassée,0,1,0,0,0,0,0,0,0,0
associée,personne,0,0,0,0,0,0,0,1,0,0
légume,potager,0,0,0,0,0,1,0,0,1,0
amoindrir,homme,1,0,0,0,0,0,1,0,0,0
réalisatrice,suisse,0,1,0,0,0,0,0,0,0,0
armurier,personne,0,0,0,0,0,0,0,1,0,0
jurisconsulte,individu,0,0,0,0,0,0,0,1,0,0
malbouffe,maladie,0,0,0,1,0,0,0,0,0,0
manquer,mort,1,0,0,0,0,0,0,0,0,0
litchi,corbeille,0,0,0,0,0,0,0,0,1,0
déloger,huissier,1,0,0,0,0,0,1,0,0,0
vidanger,tuyauterie,0,0,0,0,0,0,0,0,0,1
bénitier,métazoaire,0,0,0,0,0,0,0,1,0,0
escroquerie,procès,0,0,0,1,0,0,0,0,0,0
nonne,papillon,0,0,0,0,0,0,0,1,0,0
lave,roche,0,0,0,0,1,0,0,1,0,0
détacher,détachant,0,0,0,0,0,0,1,0,0,0
vêtir,corps,0,0,0,0,0,0,0,0,0,1
pizza,grand,0,1,0,0,0,0,0,0,0,0
sept,p,0,0,0,0,1,0,0,0,0,0
paix,pays,0,0,0,0,0,0,0,0,1,0
chat,communiquer,0,0,0,0,0,0,0,0,0,0
allemand,peuple,0,0,0,0,0,1,0,0,0,0
mohair,laine,0,0,0,0,0,0,0,1,0,0
caillou,dur,0,1,0,0,0,0,0,0,0,0
tenter,péché,0,0,0,1,0,0,0,0,0,0
désinfecter,chirurgien-dentiste,1,0,0,0,0,0,0,0,0,0
briller,cire,0,0,0,0,0,0,1,0,0,0
aligner,personne,1,0,0,0,0,0,0,0,0,0
oiselet,bilatérien,0,0,0,0,0,0,0,1,0,0
journaliste,dangereux,0,1,0,0,0,0,0,0,0,0
éléphant,lourd,0,1,0,0,0,0,0,0,0,0
carburateur,vis,0,0,0,0,1,0,0,0,0,0
chanson,art,0,0,0,0,0,0,0,1,0,0
tison,barbecue,0,0,0,0,0,1,0,0,0,0
arme,objet,0,0,0,0,0,0,0,1,0,0
Agassi,personne,0,0,0,0,0,0,0,1,0,0
constater,journaliste,1,0,0,0,0,0,0,0,0,0
doser,doseur,0,0,0,0,0,0,1,0,0,0
étalonner,femme,1,0,0,0,0,0,0,0,0,0
col,claudine,0,1,0,0,0,0,0,0,0,0
poulet,gras,0,1,0,0,0,0,0,0,0,0
cornette,animal,0,0,0,0,0,0,0,1,0,0
diable,narine,0,0,0,0,1,0,0,0,0,0
mythologie,antiquité,0,0,1,0,0,0,0,0,0,0
constater,police,1,0,0,0,0,0,0,0,0,0
disparition,perte,0,0,0,0,0,0,0,1,0,0
dos,canapé,0,0,0,0,0,0,0,0,1,0
rassembler,hommes,0,0,0,0,0,0,0,0,0,1
broyer,graines,0,0,0,0,0,0,0,0,0,1
raconter,conteur,1,0,0,0,0,0,0,0,0,0
acquérir,cercueil,0,0,0,0,0,0,0,0,0,1
aimer,homme,1,0,0,0,0,0,0,0,0,1
enlever,arme,0,0,0,0,0,0,1,0,0,0
manche,pull-over,0,0,0,0,0,1,0,0,0,0
kipper,métazoaire,0,0,0,0,0,0,0,1,0,0
tisser,chenille,1,0,0,0,0,0,0,0,0,0
règle,outil,0,0,0,0,0,0,0,1,0,0
portraiturer,caricaturiste,1,0,0,0,0,0,0,0,0,0
explosif,usine,0,0,0,0,0,0,0,0,1,0
fermer,concierge,1,0,0,0,0,0,0,0,0,0
trôner,fauteuil,0,0,0,0,0,0,1,0,0,0
acheter,acquisition,0,0,0,1,0,0,0,0,0,0
Julian,individu,0,0,0,0,0,0,0,1,0,0
parachute,machine,0,0,0,0,0,0,0,1,0,0
échouer,navire,0,0,0,0,0,0,1,0,0,0
pékin,poule,0,0,0,0,0,0,0,1,0,0
marasme,maladie,0,0,0,0,0,0,0,1,0,0
pollution,transport,0,0,1,0,0,0,0,0,0,0
vivre,expérience,0,0,0,0,0,0,0,0,0,1
dictionnaire,individu,0,0,0,0,0,0,0,1,0,0
vis,bricolage,0,0,0,0,0,1,0,0,0,0
instrument,maison,0,0,0,0,0,0,0,0,1,0
réparer,scotch,0,0,0,0,0,0,1,0,0,0
venin,araignée,0,0,0,0,0,1,0,0,0,0
août,vacances,0,0,0,1,0,1,0,0,0,0
Alice,film,0,0,0,0,0,0,0,1,0,0
géranium,fleurs,0,0,0,0,1,0,0,0,0,0
islam,mosquée,0,0,0,0,0,0,0,0,1,0
vie,continent,0,0,0,0,0,0,0,0,1,0
prison,ville,0,0,0,0,0,0,0,0,1,0
haut-parleur,périphérique,0,0,0,0,0,0,0,1,0,0
glacer,glaçage,0,0,0,0,0,0,1,0,0,0
année,saison,0,0,0,0,1,0,0,0,0,0
loup,féroce,0,1,0,0,0,0,0,0,0,0
fesses,Oprah,0,0,0,0,0,1,0,0,0,0
ulcère,estomac,0,0,0,0,0,0,0,0,1,0
langage,peuple,0,0,0,0,0,1,0,0,0,0
remerciement,faire,0,0,0,1,0,0,0,0,0,0
crêpe,indigeste,0,1,0,0,0,0,0,0,0,0
carte,jeu,0,0,0,0,0,1,0,1,1,0
ADN,Sofia,0,0,0,0,0,0,0,0,1,0
serveuse,empotée,0,1,0,0,0,0,0,0,0,0
farine,poudre,0,0,0,0,0,0,0,1,0,0
pénis,droit,0,1,0,0,0,0,0,0,0,0
Ésope,pied,0,0,0,0,1,0,0,0,0,0
yogourt,magasin,0,0,0,0,0,0,0,0,1,0
sensiblerie,inutile,0,1,0,0,0,0,0,0,0,0
poule,oiseau,0,0,0,0,0,0,0,1,0,0
lave,cratère,0,0,0,0,0,1,0,0,1,0
